is_fake_news,fake_news_category,tweet_id,created_at,retweet_count,text,user_screen_name,user_verified,user_friends_count,user_followers_count,user_favourites_count,tweet_source,geo_coordinates,num_hashtags,num_mentions,num_urls,num_media
FALSE,NA,788929328696348674,Thu Oct 20 02:26:24 +0000 2016,7224,"After Crooked @HillaryClinton allowed ISIS to rise, she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn",realDonaldTrump,TRUE,41,13033002,45,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,0
FALSE,NA,788930436206501889,Thu Oct 20 02:30:48 +0000 2016,4351,RT if you're already preparing a seat at the table for @HillaryClinton ????,katyperry,TRUE,177,93936317,3361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,788930678255517696,Thu Oct 20 02:31:45 +0000 2016,16420,"ISIS has infiltrated countries all over Europe by posing as refugees, and @HillaryClinton will allow it to happen h… https://t.co/MmeW2qsTQh",realDonaldTrump,TRUE,41,13032839,45,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,788930895600160769,Thu Oct 20 02:32:37 +0000 2016,5193,.@realDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! #DrainTheSwamp… https://t.co/41X9Qjy0RJ,TeamTrump,TRUE,22,225424,1486,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,2,1,0
FALSE,NA,788932359529766912,Thu Oct 20 02:38:26 +0000 2016,15999,".@HillaryClinton proved tonight: She has brains, guts, thick skin, steady hands, &amp; most of all: basic decency.… https://t.co/QQAc1rn08t",elizabethforma,TRUE,298,819262,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,788936738546839552,Thu Oct 20 02:55:50 +0000 2016,3323,"When Trump went low, @HillaryClinton went high. We're prouder than ever to be with her. #SheWon https://t.co/c5JmPWCCqV",emilyslist,TRUE,2518,77999,4410,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,1,2,0,1
FALSE,NA,788937329524273152,Thu Oct 20 02:58:11 +0000 2016,1057,"This was @HillaryClinton's best, most passionate #debate moment yet: https://t.co/Unaw5xOwK5 https://t.co/hNwkeCX05r",voguemagazine,TRUE,531,11856916,5894,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",1,1,2,1,1
FALSE,NA,788938256146718720,Thu Oct 20 03:01:52 +0000 2016,2215,Tonight @HillaryClinton gave a textbook display of her dishonesty and evasiveness #Debates2016,Reince,TRUE,359,506719,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,1,2,0,0
FALSE,NA,788938327495942145,Thu Oct 20 03:02:09 +0000 2016,3114,.@realDonaldTrump is the only candidate ready to shake up Washington and give a voice back to the American people #Debates2016,Reince,TRUE,359,506719,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1,1,2,0,0
FALSE,NA,788946605990895616,Thu Oct 20 03:35:03 +0000 2016,1149,"Say whatever you want about @realDonaldTrump, all he wants is to #maga for all #Americans! https://t.co/tSZGQhrQxk",MichaelCohen212,TRUE,104,106118,6215,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,2,0,1
FALSE,NA,788950412137074689,Thu Oct 20 03:50:10 +0000 2016,1132,. WATCH WITH PRIDE as this builds to the  POWERFUL CLIMAX  Dedicated to Trump Supporters. @realDonaldTrump #Maga… https://t.co/G84XmPjO6W,MightyBusterBro,FALSE,2749,11167,2144,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",1,1,2,1,0
FALSE,NA,788966943365607424,Thu Oct 20 04:55:52 +0000 2016,1602,How do you celebrate after a big @realDonaldTrump win?? #InNOut ???? #TeamTrump #MAGA ???? https://t.co/vR8oAmyCNd,LaraLeaTrump,TRUE,373,97763,2883,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,3,2,0,1
FALSE,NA,788976568261484549,Thu Oct 20 05:34:07 +0000 2016,1382,.@realDonaldTrump?@mike_pence ??This Is My 2nd Time Voting For #POTUS????This?Time My #Vote Will Count?? ??Nov 8th… https://t.co/BJpC9RWxyV,kupajo322,FALSE,222,22968,34335,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,3,1,0
FALSE,NA,789096632537055232,Thu Oct 20 13:31:12 +0000 2016,21558,Outstanding 3 for 3 debate sweep for @HillaryClinton! Nobody has ever been more prepared to be @POTUS.,POTUS,TRUE,72,11235150,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,0,0
FALSE,NA,789121633378299904,Thu Oct 20 15:10:33 +0000 2016,17771,Last night I watched @HillaryClinton display everything I expect out of the POTUS. Donald displayed everything I expect out of a 5th grader,ChrisEvans,TRUE,105,4491368,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,789202643897884672,Thu Oct 20 20:32:27 +0000 2016,1343,Hey #NorthCarolina get out and #VOTE starting TODAY for @realDonaldTrump  ??&amp; help us to #MakeAmericaGreatAgain ???? https://t.co/xJgiOvD1SC,LaraLeaTrump,TRUE,373,97763,2883,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,3,2,0,0
TRUE,5,789265180890763264,Fri Oct 21 00:40:57 +0000 2016,5486,New WikiLeaks: A king's $12M for access to @HillaryClinton | https://t.co/qKZbF2DidX,foxnewsvideo,TRUE,122,100886,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,789281519777046528,Fri Oct 21 01:45:53 +0000 2016,2482,A shout out from @HillaryClinton at #AlSmithDinner ... https://t.co/DgHcT5kkFG,KellyannePolls,TRUE,570,273594,1563,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,1,0
FALSE,NA,789501200722833408,Fri Oct 21 16:18:49 +0000 2016,1705,EDITORIAL | @HillaryClinton is easily the best candidate for president https://t.co/ZM32itnhBA https://t.co/gygMjHZahz,PhillyInquirer,TRUE,958,203035,673,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0,2,1,1
FALSE,NA,789556297997881344,Fri Oct 21 19:57:45 +0000 2016,1078,Honored to cast my vote TODAY for 45 aka Madam President aka @HillaryClinton. #imwithher #ivotedEARLY #dontBOOvote,angela_rye,TRUE,1263,97375,5864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,3,2,0,0
TRUE,1,789567429554954240,Fri Oct 21 20:41:59 +0000 2016,17148,"Anything happens to me, there's a deadman's switch on Part III, which will be released Monday. @HillaryClinton and @donnabrazile implicated.",JamesOKeefeIII,FALSE,1030,210279,1230,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,789570292934860800,Fri Oct 21 20:53:21 +0000 2016,1806,#imwithher #hillyeah #vote @HillaryClinton https://t.co/sadgyhXSfO,MileyCyrus,TRUE,373,31012519,82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,3,2,0,1
FALSE,NA,789593187287339009,Fri Oct 21 22:24:20 +0000 2016,10332,@HillaryClinton These are your '17 US inteligence agencies'. How's the Coast Guard investigation going? Or DEA? Or… https://t.co/SuYt6hKI1v,wikileaks,TRUE,7615,4039882,22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,789879295577587712,Sat Oct 22 17:21:13 +0000 2016,12997,I repeat: I will represent pro bono anyone #Trump sues for exercising their free speech rights. Many other lawyers… https://t.co/YZgWq3RUWs,BoutrousTed,FALSE,1152,5552,964,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,1,1,0
FALSE,NA,789939935910301696,Sat Oct 22 21:22:11 +0000 2016,8086,Campaigned for @HillaryClinton today in GMU in VA encouraging young people to volunteer and vote!!!! ?????? https://t.co/oJtwkHtgNV,MileyCyrus,TRUE,373,31010569,82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,789941049992941568,Sat Oct 22 21:26:37 +0000 2016,1587,. Americans: MAD as HELL  #Lies #Fraud #Rigged #MediaBias #Corruption #DrainTheSwamp  @realDonaldTrump Make America… https://t.co/k0sM6zJVmT,MightyBusterBro,FALSE,2749,11171,2144,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",6,6,2,1,0
FALSE,NA,789941922819215360,Sat Oct 22 21:30:05 +0000 2016,4610,#imwithher @HillaryClinton #VA4HC https://t.co/yQiGvH0Tnk,MileyCyrus,TRUE,373,31011641,82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,2,0,1
FALSE,NA,789984228779798528,Sun Oct 23 00:18:11 +0000 2016,1432,MAKE THIS VIRAL https://t.co/9NryG8Gwzk @realDonaldTrump @LindaSuhler @JaredWyand @Cernovich @PrisonPlanet… https://t.co/MuN8FRdiHg,AngeloJohnGage,FALSE,208,10451,34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,6,2,0
FALSE,NA,789999840528732160,Sun Oct 23 01:20:14 +0000 2016,1277,Just like a casual FYI ???? https://t.co/wJti7E2bWH,katyperry,TRUE,177,93936294,3361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,790019346416406528,Sun Oct 23 02:37:44 +0000 2016,3133,@realDonaldTrump Here is the WikiLeaks email that shows it: https://t.co/SEKcFnyv2w,wikileaks,TRUE,7615,4040826,22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,790030309584572417,Sun Oct 23 03:21:18 +0000 2016,1330,WE WILL NEVER FORGET #BENGHAZI AND THE BLOOD ON HILLARY'S HANDS  #MAGA #TrumpPence16 @realDonaldTrump https://t.co/yM0DY3BCdq,Stonewall_77,FALSE,92102,180211,43248,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3,3,2,0,0
FALSE,NA,790032274611920896,Sun Oct 23 03:29:07 +0000 2016,4233,"Hey, @realDonaldTrump, I'm starting to put together my Halloween costume... https://t.co/8JUguj9aFu",mishacollins,TRUE,90,2550520,27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,790204596383723520,Sun Oct 23 14:53:51 +0000 2016,7937,Dear future President @HillaryClinton @realDonaldTrump please don’t let the dreams of my generation get locked up.… https://t.co/IanZPIWTS2,MattyBRaps,TRUE,6496,846988,12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,3,1,0
FALSE,NA,790320321702297600,Sun Oct 23 22:33:42 +0000 2016,1140,.@realDonaldTrump ??STUNNING #TRUMP NUMBERS?? ?? I believe #TrumpPence16 WILL get OVER 90% of the VOTE on 11/08/16!!! https://t.co/DR5oFVdhIS,TrumpDynastyUSA,FALSE,132,13889,1506,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,0,0
FALSE,NA,790356359388598273,Mon Oct 24 00:56:54 +0000 2016,2316,When you go dorm to dorm for @HillaryClinton @unlv: https://t.co/QhpekuVTur,katyperry,TRUE,177,93935895,3361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,1,0
FALSE,NA,790549660037373953,Mon Oct 24 13:45:01 +0000 2016,1538,Investor's Business Daily poll: @realDonaldTrump 43% @HillaryClinton 41% https://t.co/95EWPymsus,FoxBusiness,TRUE,402,571405,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,3,0,1
FALSE,NA,790580646674522116,Mon Oct 24 15:48:09 +0000 2016,2706,Voting for @realDonaldTrump?: 'I'm almost 60 years old. This is the first vote I've done... nothing was ever import… https://t.co/Ft9er5sXr8,Varneyco,TRUE,701,170637,894,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
TRUE,1,790588336977154048,Mon Oct 24 16:18:42 +0000 2016,2282,It’s hard not to see this as anything other than a down payment to influence FBI’s criminal investigation into… https://t.co/bVFAeTwNhY,Reince,TRUE,359,506722,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,1,1,0
TRUE,1,790591792911646720,Mon Oct 24 16:32:26 +0000 2016,12821,BREAKING: Rigging the Election – Video III: Creamer Confirms @HillaryClinton Involvement https://t.co/ozb1frZ7rR #Veritas @PVeritas_Action,JamesOKeefeIII,FALSE,1030,211161,1237,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,790629760665870336,Mon Oct 24 19:03:18 +0000 2016,4002,Y'all seen this? Stay woke guys!!!! @realDonaldTrump out here rigging machines https://t.co/lyoPivdrbR,OluKanye,FALSE,501,945,1269,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,790632688709472257,Mon Oct 24 19:14:56 +0000 2016,1334,"It's great to be in NH with @HillaryClinton &amp; @Maggie_Hassan - tough, smart women who fight for us!… https://t.co/VX5GdkHU1L",elizabethforma,TRUE,298,820170,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,1,0
FALSE,NA,790700500337516549,Mon Oct 24 23:44:24 +0000 2016,5800,It's time to come together to ensure that @HillaryClinton is never elected President of the United States. https://t.co/JZ2GMjIs35,mike_pence,TRUE,1201,488453,745,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
TRUE,1,790702418660986881,Mon Oct 24 23:52:01 +0000 2016,2249,Google is censoring search results to vote for @realDonaldTrump !  Try it for yourself!!! #RiggedSystem https://t.co/dTLLPcUpMM,bakedalaska,TRUE,32384,119849,128790,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,0
TRUE,1,790703068052541443,Mon Oct 24 23:54:36 +0000 2016,3812,DEM VOTER FRAUD: CAUGHT RED-HANDED  #MAGA #TrumpPence16 #TrumpTrain #Trump2016 @CarmineZozzora @realDonaldTrump… https://t.co/r6lV4hj8d5,Stonewall_77,FALSE,92057,180215,43231,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4,4,3,1,0
FALSE,NA,790767886201593856,Tue Oct 25 04:12:10 +0000 2016,7466,Obama's response to @realDonaldTrump's mean tweet on @JimmyKimmelLive was perfect. More coming soon... https://t.co/z4LHkdgYvY,TheMattWilstein,TRUE,1670,6353,8398,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,3,0,0
FALSE,NA,790960096109035520,Tue Oct 25 16:55:56 +0000 2016,1468,"Hey @HillaryClinton, when Jay Z is performing for you, ask him if he really thinks women are 'bitches' &amp; Cops are 'mother fuckers.'  Thanks",WalshFreedom,TRUE,19928,80375,4120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,0
FALSE,NA,790995578113101824,Tue Oct 25 19:16:56 +0000 2016,2223,Overconfidence? @HillaryClinton Has Started Hurling Trash Bags Full Of Her Clothes Over The White House Fence… https://t.co/wQzXlE3INO,ClickHole,TRUE,22,258456,2677,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,790997046224384000,Tue Oct 25 19:22:46 +0000 2016,1690,"At 95 &amp; 103 years old, nothing will stop these ladies from casting their votes for @realDonaldTrump in #Virginia ????… https://t.co/LNKuLGcmMg",LaraLeaTrump,TRUE,373,97422,2877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,1,0
FALSE,NA,791018026745286657,Tue Oct 25 20:46:08 +0000 2016,1305,.@realDonaldTrump: 'The criminal conduct of @HillaryClinton threatens the foundations of democracy.' https://t.co/HeJ6rpWgxr,FoxNews,TRUE,410,11472164,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,3,0,1
FALSE,NA,791043957346172928,Tue Oct 25 22:29:10 +0000 2016,1328,Proud to be supporting @HillaryClinton ???? https://t.co/1O3katp0Bl,PrinceRoyce,TRUE,259,6486323,185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,0,1
FALSE,NA,791141542815752192,Wed Oct 26 04:56:57 +0000 2016,1869,Vote for @HillaryClinton this election day or no pussy will be safe. ??·??·????  #StrongerTogether #HillaryClinton… https://t.co/cHPayblJfd,JimCarrey,TRUE,1,15359248,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,2,1,0
TRUE,1,791364506425315328,Wed Oct 26 19:42:55 +0000 2016,18721,I know where Hillary Clintons deleted emails are and how to get them legally @TGowdySC @seanhannity… https://t.co/SVLDBmBTa8,KimDotcom,TRUE,17520,550198,60,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,1,0
FALSE,NA,791391489821511680,Wed Oct 26 21:30:09 +0000 2016,70137,While you call Latinos 'rapists and murders' here's a #Latino repairing your star. @realDonaldTrump https://t.co/7efC2bk1W8,nvrralone,FALSE,614,1171,24159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,0,1
FALSE,NA,791407344332656642,Wed Oct 26 22:33:09 +0000 2016,2256,Florida Poll: @realDonaldTrump leads @HillaryClinton 45% to 43%. #SpecialReport https://t.co/KxJGmpauaU,FoxNews,TRUE,410,11473669,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,3,0,1
FALSE,NA,791445788656226304,Thu Oct 27 01:05:55 +0000 2016,6141,"I will not defend or endorse @realDonaldTrump, but I am voting for him.  HRC is that bad.  HRC is bad for the USA.",jasoninthehouse,TRUE,1418,180405,7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,0,0
FALSE,NA,791558228286976000,Thu Oct 27 08:32:42 +0000 2016,6151,Homeless Trump supporter guards @realDonaldTrump's star on Hollywood Blvd. against all SJWs #BasedSentinel #MAGA3X… https://t.co/hT94oqtKEl,peterdukephoto,FALSE,1380,1361,4225,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,1,0
FALSE,NA,791588157347205124,Thu Oct 27 10:31:38 +0000 2016,1386,"'Unlike Warmonger Hillary, @realDonaldTrump Won't Start WWIII!' - Jill Stien A vote for Hillary is a vote for WW3.  https://t.co/PBWvATriyI",jpm05880,FALSE,120411,112194,7190,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,2,0,0
FALSE,NA,791628093177888768,Thu Oct 27 13:10:19 +0000 2016,1118,All these SWAMP people should be drained &amp; arrested along with Hillary &amp; charged with accessory to MURDER !… https://t.co/p5RFB7ojop,MrEdTrain,FALSE,30881,35105,168783,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,1,0
FALSE,NA,791665583033053184,Thu Oct 27 15:39:18 +0000 2016,1585,That Clintons raked in millions while same donors had biz before @HillaryClinton’s State Dept points to clear pay-to-play culture,Reince,TRUE,359,506722,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,2,0,0
FALSE,NA,791731500765052932,Thu Oct 27 20:01:14 +0000 2016,1200,"Are you still against the TPP, @HillaryClinton? Seems your own campaign manager can't recall your #PublicPosition o… https://t.co/uBx12gF8dB",DrJillStein,TRUE,3892,266077,14861,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",1,1,2,1,0
FALSE,NA,791737465447022592,Thu Oct 27 20:24:56 +0000 2016,1341,"HOORAY!  Cast my ballot for @realDonaldTrump today.  So proud to support him.  Nov 8, #TrumpTrain will deliver him… https://t.co/afplTNc6gF",vivelafra,FALSE,5414,37875,50095,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,1,2,1,0
FALSE,NA,791747226473299969,Thu Oct 27 21:03:43 +0000 2016,3756,"On top of talking bout 'Erica Garner' problem, @HillaryClinton chair implied her dad's death might not be police ag… https://t.co/FOeyVWFTz2",JordanChariton,TRUE,487,54218,901,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,0
FALSE,NA,791756857958203392,Thu Oct 27 21:41:59 +0000 2016,2606,.@HillaryClinton + @BarackObama: your deafening silence on #StandingRock will not be forgotten. #NoDAPL,NaomiAKlein,TRUE,1156,351575,817,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,3,0,0
FALSE,NA,791768269615169538,Thu Oct 27 22:27:20 +0000 2016,15035,'@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump' Repeal and replace!,realDonaldTrump,TRUE,41,13030954,45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,3,0,0
FALSE,NA,791773969980481536,Thu Oct 27 22:49:59 +0000 2016,2703,In which @realDonaldTrump basically proves our point. https://t.co/BCfxhPEmk8,HillaryClinton,TRUE,759,10279279,1190,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,2,0,1
FALSE,NA,791777869277990913,Thu Oct 27 23:05:29 +0000 2016,4583,"????@realDonaldTrump???? The man that gave up his billionaire lifestyle to be ridiculed, slandered &amp; mistreated to save… https://t.co/hwcQBs6DBu",magnifier661,FALSE,5611,46373,172967,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,2,1,0
FALSE,NA,791798593904664576,Fri Oct 28 00:27:50 +0000 2016,1904,SuperSisters @TiffanyATrump and @IvankaTrump campaign for @realDonaldTrump in #GA and #FL. Brilliant and beautiful. https://t.co/yo2Geb68Wy,KellyannePolls,TRUE,570,273707,1563,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,2,4,0,0
FALSE,NA,791808635785666561,Fri Oct 28 01:07:44 +0000 2016,2792,"'I will never, ever take the African-American community for granted.' - @realDonaldTrump  #MAGA3X ???? #MAGA https://t.co/S9FcGojs1k",VoteTrumpPics,FALSE,6197,12051,1589,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,0,0
FALSE,NA,791809169628205056,Fri Oct 28 01:09:51 +0000 2016,3733,MUST WATCH: @AliciaKeys passionately makes the case for @HillaryClinton &amp; explains why she's chosen to #VoteLove in… https://t.co/zHxz3BhhBk,MoveOn,TRUE,1999,182388,1658,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1,1,3,1,0
FALSE,NA,791828024740151296,Fri Oct 28 02:24:47 +0000 2016,5391,#TrumpTrain????????came out in force to support the GOP nominee &amp; next POTUS @realDonaldTrump- a MOVEMENT like never se… https://t.co/fjoBBgwojf,DanScavino,TRUE,114,194711,2929,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,1,2,1,0
FALSE,NA,792044668573790209,Fri Oct 28 16:45:39 +0000 2016,1213,BREAKING: @HillaryClinton will return to Arizona on Wednesday! RSVP here: https://t.co/G4fr9DXFUK https://t.co/OvRtEP7fPS,HillaryforAZ,TRUE,710,3092,167,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,2,1,1
FALSE,NA,792046869899649024,Fri Oct 28 16:54:23 +0000 2016,3134,Horrifying that moms have to work days after giving birth. 1st step to fix? Elect @HillaryClinton #1uWomen https://t.co/FpbJmkyV99,lizshuler,FALSE,890,8768,2461,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",1,1,2,0,0
FALSE,NA,792052161626550273,Fri Oct 28 17:15:25 +0000 2016,3320,BREAKING NEWS: The FBI is re-opening their investigation into @HillaryClinton's secret server. https://t.co/v32c8WzBOa,GOP,TRUE,1657,947907,297,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0,2,0,1
FALSE,NA,792061225953742848,Fri Oct 28 17:51:26 +0000 2016,5496,'Perhaps finally justice will be done.' -@realDonaldTrump publicly responds to news that the FBI is reopening… https://t.co/PZLh2cTktJ,FoxNews,TRUE,409,11464883,0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,2,1,0
FALSE,NA,792067272818974720,Fri Oct 28 18:15:28 +0000 2016,22187,It is apparent that @HillaryClinton is unfit to be president. The @FBI should tell the American people what they have. We deserve to know.,RealBenCarson,TRUE,34,2281721,52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,3,0,0
FALSE,NA,792071102944145409,Fri Oct 28 18:30:41 +0000 2016,2886,"This development raises serious ?s about what records may not have been turned over &amp; why, &amp; whether they show inte… https://t.co/RIoeHtWulf",Reince,TRUE,359,506722,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,1,1,0
FALSE,NA,792071109961285632,Fri Oct 28 18:30:43 +0000 2016,1130,"Your silence is terrifying, @HillaryClinton and @realDonaldTrump. #NoDAPL https://t.co/JG1H5OrL7N",DrJillStein,TRUE,3893,266594,14903,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",1,1,3,1,0
FALSE,NA,792073315854626816,Fri Oct 28 18:39:29 +0000 2016,1132,'I speak the BEST Hindi.' - @RealDonaldTrump https://t.co/ifR9mPEbMb,jimmykimmel,TRUE,488,8137172,5733,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",0,0,2,0,1
FALSE,NA,792090174599663616,Fri Oct 28 19:46:28 +0000 2016,1402,".@realDonaldTrump says, 'NOT so FAST little FELLER!' #DrainTheSwamp #FBICoverUp #PondScumObama #WikiLeaks… https://t.co/eiA5VNwnwJ",TrumpDynastyUSA,FALSE,132,13891,1516,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4,4,2,1,0
TRUE,5,792117296781066240,Fri Oct 28 21:34:15 +0000 2016,3045,A very Prophetic Tweet by @realDonaldTrump about Anthony Weiner over 1 year ago! #RETWEET #LockHerUp Donate Now @… https://t.co/T8WqOUbLsc,Bikers4Trump,FALSE,100678,127508,20351,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,2,2,1,0
FALSE,NA,792128577579913216,Fri Oct 28 22:19:04 +0000 2016,5545,"With FBI re-opening criminal investigation, Democrats on the ballot must now be asked whether or not they still support @HillaryClinton",Reince,TRUE,359,506722,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,0,1,0,0
